Epoch(every hour),Managed AP - primary MAC,Band/Frequency,Zone,Pixel,# managed,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI,# unmanaged,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI
1551848400,04:bf:6d:5e:12:67,2412,Z_347_283_3,17371_14165_3,3,0,0,3,-73.67,3.40,-77.00,-69.00,6,0,0,6,-72.50,3.64,-79.00,-69.00
1551848400,04:bf:6d:5e:12:67,5,Z_347_283_3,17371_14165_3,28,0,0,14,-79.85,4.64,-87.99,-70.99,30,0,0,10,-82.00,5.85,-88.99,-63.00
1551848400,04:bf:6d:5e:12:67,5805,Z_347_283_3,17371_14165_3,4,0,0,1,-82.75,4.09,-86.00,-75.99,1,0,0,0,-83.99,0.00,-83.99,-83.99
1551848400,b8:ec:a3:2f:bd:87,2.4,Z_347_283_3,17377_14178_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:87,2437,Z_347_283_3,17377_14178_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:87,5,Z_347_283_3,17377_14178_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:87,5745,Z_347_283_3,17377_14178_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:8b,2.4,Z_347_283_3,17381_14170_3,3,0,1,2,-70.34,10.15,-79.77,-56.25,3,1,0,1,-62.23,20.86,-81.00,-33.14
1551848400,b8:ec:a3:2f:bd:8b,2437,Z_347_283_3,17381_14170_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:8b,5,Z_347_283_3,17381_14170_3,13,0,1,5,-77.92,10.18,-89.00,-54.00,21,1,0,2,-80.24,15.48,-88.00,-11.99
1551848400,b8:ec:a3:2f:bd:8b,5765,Z_347_283_3,17381_14170_3,1,0,0,1,-76.99,0.00,-76.99,-76.99,3,1,0,0,-61.33,34.90,-87.00,-11.99
1551848400,b8:ec:a3:2f:bd:df,2.4,Z_347_283_3,17368_14171_3,6,0,3,2,-66.69,10.90,-84.50,-54.00,13,0,0,12,-71.83,6.34,-86.22,-62.00
1551848400,b8:ec:a3:2f:bd:df,2462,Z_347_283_3,17368_14171_3,0,0,0,0,0.00,0.00,0.00,0.00,7,0,0,7,-70.57,4.83,-76.99,-62.00
1551848400,b8:ec:a3:2f:bd:df,5,Z_347_283_3,17368_14171_3,11,0,1,3,-78.55,9.24,-89.00,-58.00,42,0,0,8,-82.98,4.67,-88.00,-65.00
1551848400,b8:ec:a3:2f:bd:df,5745,Z_347_283_3,17368_14171_3,2,0,0,1,-76.00,5.00,-81.00,-71.00,7,0,0,3,-79.00,6.41,-86.00,-65.00
1551848400,b8:ec:a3:2f:bd:e3,2.4,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:e3,2462,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:e3,5,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:e3,5200,Z_347_283_3,17359_14159_3,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:73,2.4,Z_347_283_4,17380_14171_4,7,2,0,5,-55.68,30.08,-77.17,-8.00,33,0,3,19,-73.20,9.02,-93.00,-53.66
1551848400,04:bf:6d:5e:12:73,2462,Z_347_283_4,17380_14171_4,4,0,0,4,-75.03,2.07,-77.17,-72.68,17,0,0,12,-74.35,7.54,-93.00,-66.05
1551848400,04:bf:6d:5e:12:73,5,Z_347_283_4,17380_14171_4,20,2,1,5,-72.92,22.94,-88.00,-6.00,107,4,7,32,-78.80,9.90,-88.00,-48.99
1551848400,04:bf:6d:5e:12:73,5765,Z_347_283_4,17380_14171_4,3,0,1,0,-76.08,10.73,-85.00,-60.99,10,0,0,6,-76.91,5.81,-86.00,-69.90
1551848400,04:bf:6d:5e:12:77,2.4,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:77,2437,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:77,5,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:77,5200,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7b,2.4,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7b,2462,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7b,5,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7b,5200,Z_347_283_4,17374_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7f,2.4,Z_347_283_4,17377_14169_4,6,0,1,4,-70.79,9.37,-81.45,-55.00,8,0,0,6,-75.85,6.65,-88.00,-65.43
1551848400,04:bf:6d:5e:12:7f,2462,Z_347_283_4,17377_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:7f,5,Z_347_283_4,17377_14169_4,17,0,1,6,-78.29,8.45,-86.00,-56.00,30,0,0,11,-81.23,4.05,-88.00,-75.00
1551848400,04:bf:6d:5e:12:7f,5765,Z_347_283_4,17377_14169_4,2,0,0,0,-83.50,2.50,-86.00,-81.00,4,0,0,1,-82.25,4.44,-87.00,-75.00
1551848400,04:bf:6d:5e:12:83,2.4,Z_347_283_4,17357_14158_4,8,0,0,7,-77.29,7.98,-94.99,-65.44,13,2,0,4,-75.69,17.45,-95.00,-28.93
1551848400,04:bf:6d:5e:12:83,2412,Z_347_283_4,17357_14158_4,2,0,0,1,-87.00,7.99,-94.99,-79.00,7,0,0,3,-81.71,8.28,-95.00,-66.00
1551848400,04:bf:6d:5e:12:83,5,Z_347_283_4,17357_14158_4,13,0,1,2,-81.92,7.29,-87.99,-59.00,31,1,1,7,-80.51,10.23,-88.99,-44.00
1551848400,04:bf:6d:5e:12:83,5745,Z_347_283_4,17357_14158_4,4,0,0,1,-84.49,4.38,-87.99,-77.00,9,0,0,0,-87.22,1.81,-88.99,-82.99
1551848400,04:bf:6d:5e:12:87,2.4,Z_347_283_4,17375_14181_4,2,1,0,0,-45.00,37.00,-82.00,-8.00,11,0,0,5,-79.16,6.69,-86.00,-65.51
1551848400,04:bf:6d:5e:12:87,2412,Z_347_283_4,17375_14181_4,0,0,0,0,0.00,0.00,0.00,0.00,2,0,0,1,-75.26,9.75,-85.00,-65.51
1551848400,04:bf:6d:5e:12:87,5,Z_347_283_4,17375_14181_4,13,1,0,6,-74.53,20.93,-88.00,-6.00,67,0,2,25,-80.28,6.47,-89.00,-59.00
1551848400,04:bf:6d:5e:12:87,5785,Z_347_283_4,17375_14181_4,3,1,0,1,-55.33,35.49,-88.00,-6.00,3,0,2,0,-66.33,9.67,-80.00,-59.00
1551848400,04:bf:6d:5e:12:8b,2.4,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:8b,2437,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:8b,5,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:8b,5785,Z_347_283_4,17369_14172_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:8f,2.4,Z_347_283_4,17378_14176_4,3,0,0,1,-82.52,3.46,-87.00,-78.58,17,0,3,5,-76.11,8.54,-84.00,-59.00
1551848400,04:bf:6d:5e:12:8f,2462,Z_347_283_4,17378_14176_4,1,0,0,0,-81.99,0.00,-81.99,-81.99,1,0,0,0,-82.00,0.00,-82.00,-82.00
1551848400,04:bf:6d:5e:12:8f,5,Z_347_283_4,17378_14176_4,10,0,0,4,-79.80,4.51,-87.00,-68.00,35,0,0,11,-80.71,7.26,-86.00,-62.00
1551848400,04:bf:6d:5e:12:8f,5745,Z_347_283_4,17378_14176_4,3,0,0,1,-82.66,3.30,-87.00,-79.00,21,0,0,3,-84.47,2.11,-86.00,-78.99
1551848400,04:bf:6d:5e:12:9b,2.4,Z_347_283_4,17357_14157_4,7,1,0,3,-70.89,24.80,-89.00,-10.76,11,0,1,6,-77.32,7.69,-87.00,-55.46
1551848400,04:bf:6d:5e:12:9b,2462,Z_347_283_4,17357_14157_4,1,0,0,0,-89.00,0.00,-89.00,-89.00,3,0,1,0,-74.27,13.58,-87.00,-55.46
1551848400,04:bf:6d:5e:12:9b,5,Z_347_283_4,17357_14157_4,10,1,0,1,-77.15,23.00,-89.00,-9.20,41,0,2,17,-79.13,9.03,-88.99,-54.52
1551848400,04:bf:6d:5e:12:9b,5220,Z_347_283_4,17357_14157_4,0,0,0,0,0.00,0.00,0.00,0.00,3,0,1,1,-68.33,10.09,-80.84,-56.14
1551848400,04:bf:6d:5e:12:a3,2.4,Z_347_283_4,17359_14166_4,4,0,1,3,-67.02,5.80,-73.99,-58.00,9,0,1,7,-71.31,8.63,-81.00,-50.25
1551848400,04:bf:6d:5e:12:a3,2437,Z_347_283_4,17359_14166_4,1,0,0,1,-73.99,0.00,-73.99,-73.99,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:a3,5,Z_347_283_4,17359_14166_4,12,0,1,5,-76.83,10.64,-87.00,-55.00,50,1,1,8,-80.90,8.89,-88.00,-37.99
1551848400,04:bf:6d:5e:12:a3,5200,Z_347_283_4,17359_14166_4,1,0,0,0,-85.00,0.00,-85.00,-85.00,4,0,0,0,-83.75,2.86,-87.00,-80.00
1551848400,04:bf:6d:5e:12:ab,2.4,Z_347_283_4,17375_14168_4,8,2,1,4,-62.26,23.54,-84.00,-8.00,8,0,0,4,-77.77,7.16,-85.00,-62.00
1551848400,04:bf:6d:5e:12:ab,2412,Z_347_283_4,17375_14168_4,2,0,0,2,-70.74,7.73,-78.47,-63.00,3,0,0,2,-73.67,8.34,-81.00,-62.00
1551848400,04:bf:6d:5e:12:ab,5,Z_347_283_4,17375_14168_4,25,2,1,4,-76.92,16.40,-89.00,-12.00,43,0,4,13,-78.98,8.12,-90.00,-58.00
1551848400,04:bf:6d:5e:12:ab,5805,Z_347_283_4,17375_14168_4,2,0,0,1,-78.50,1.50,-80.00,-77.00,1,0,0,0,-81.99,0.00,-81.99,-81.99
1551848400,04:bf:6d:5e:12:af,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:af,2412,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:af,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:af,5765,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:b3,2.4,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:b3,2462,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:b3,5,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:12:b3,5785,Z_347_283_4,17378_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:67,2.4,Z_347_283_4,17381_14171_4,5,0,0,4,-74.07,6.20,-82.00,-64.99,15,0,2,3,-77.77,10.32,-87.00,-51.30
1551848400,04:bf:6d:5e:26:67,2437,Z_347_283_4,17381_14171_4,3,0,0,3,-70.05,4.61,-76.15,-64.99,2,0,0,1,-80.03,0.97,-81.00,-79.06
1551848400,04:bf:6d:5e:26:67,5,Z_347_283_4,17381_14171_4,23,0,0,9,-81.39,6.03,-89.00,-63.00,56,1,0,12,-82.58,6.47,-89.00,-49.99
1551848400,04:bf:6d:5e:26:67,5745,Z_347_283_4,17381_14171_4,6,0,0,2,-83.00,4.04,-89.00,-77.99,26,0,0,1,-84.84,4.01,-89.00,-70.99
1551848400,04:bf:6d:5e:26:6b,2.4,Z_347_283_4,17375_14181_4,1,0,0,0,-82.00,0.00,-82.00,-82.00,11,0,0,5,-79.16,6.69,-86.00,-65.51
1551848400,04:bf:6d:5e:26:6b,2462,Z_347_283_4,17375_14181_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:6b,5,Z_347_283_4,17375_14181_4,12,0,0,6,-80.24,7.11,-88.00,-70.00,67,0,2,25,-80.28,6.47,-89.00,-59.00
1551848400,04:bf:6d:5e:26:6b,5785,Z_347_283_4,17375_14181_4,2,0,0,1,-80.00,8.00,-88.00,-72.00,3,0,2,0,-66.33,9.67,-80.00,-59.00
1551848400,04:bf:6d:5e:26:73,2.4,Z_347_283_4,17357_14165_4,3,0,0,1,-78.33,4.50,-82.00,-72.00,15,2,0,13,-70.05,12.66,-79.00,-36.00
1551848400,04:bf:6d:5e:26:73,2412,Z_347_283_4,17357_14165_4,3,0,0,1,-78.33,4.50,-82.00,-72.00,9,1,0,8,-71.55,13.35,-79.00,-36.00
1551848400,04:bf:6d:5e:26:73,5,Z_347_283_4,17357_14165_4,10,0,0,2,-82.20,5.99,-88.00,-68.00,64,0,4,16,-80.93,6.98,-89.00,-59.00
1551848400,04:bf:6d:5e:26:73,5745,Z_347_283_4,17357_14165_4,3,0,0,0,-86.00,2.83,-88.00,-82.00,14,0,0,3,-82.00,5.21,-88.00,-66.99
1551848400,04:bf:6d:5e:26:77,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:77,2437,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:77,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:77,5805,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:7b,2.4,Z_347_283_4,17358_14165_4,5,0,0,4,-76.42,7.48,-86.00,-63.29,11,0,0,3,-81.50,6.76,-91.00,-66.73
1551848400,04:bf:6d:5e:26:7b,2462,Z_347_283_4,17358_14165_4,1,0,0,1,-63.29,0.00,-63.29,-63.29,2,0,0,0,-86.00,1.00,-87.00,-85.00
1551848400,04:bf:6d:5e:26:7b,5,Z_347_283_4,17358_14165_4,2,0,0,2,-69.99,1.00,-70.99,-68.99,18,0,0,11,-76.99,4.37,-83.00,-67.99
1551848400,04:bf:6d:5e:26:7b,5765,Z_347_283_4,17358_14165_4,1,0,0,1,-70.99,0.00,-70.99,-70.99,3,0,0,2,-73.66,5.44,-80.99,-67.99
1551848400,04:bf:6d:5e:26:7f,2.4,Z_347_283_4,17375_14168_4,8,1,2,4,-68.53,12.21,-84.00,-47.00,8,0,0,4,-77.77,7.16,-85.00,-62.00
1551848400,04:bf:6d:5e:26:7f,2462,Z_347_283_4,17375_14168_4,2,1,0,0,-65.50,18.50,-84.00,-47.00,2,0,0,0,-83.50,0.50,-84.00,-83.00
1551848400,04:bf:6d:5e:26:7f,5,Z_347_283_4,17375_14168_4,25,1,2,4,-78.72,10.63,-89.00,-48.00,43,0,4,13,-78.98,8.12,-90.00,-58.00
1551848400,04:bf:6d:5e:26:7f,5745,Z_347_283_4,17375_14168_4,6,0,0,0,-85.33,2.98,-89.00,-80.00,12,0,0,0,-83.75,2.59,-90.00,-81.00
1551848400,04:bf:6d:5e:26:83,2.4,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:83,2412,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:83,5,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:83,5200,Z_347_283_4,17370_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,04:bf:6d:5e:26:8b,2.4,Z_347_283_4,17377_14168_4,5,1,1,2,-63.80,11.78,-81.00,-46.64,7,1,0,4,-73.37,12.21,-87.86,-46.04
1551848400,04:bf:6d:5e:26:8b,2412,Z_347_283_4,17377_14168_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,0,-80.00,0.00,-80.00,-80.00
1551848400,04:bf:6d:5e:26:8b,5,Z_347_283_4,17377_14168_4,27,1,2,6,-78.74,10.91,-87.00,-48.00,33,0,0,19,-78.12,6.67,-87.00,-65.99
1551848400,04:bf:6d:5e:26:8b,5200,Z_347_283_4,17377_14168_4,5,0,1,1,-76.60,12.65,-86.00,-51.99,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,a0:e4:cb:fc:b4:ef,2.4,Z_347_283_4,17368_14171_4,3,0,0,3,-70.33,2.05,-72.98,-68.00,7,0,0,4,-78.14,5.94,-85.00,-67.00
1551848400,a0:e4:cb:fc:b4:ef,2437,Z_347_283_4,17368_14171_4,2,0,0,2,-69.00,1.00,-70.00,-68.00,4,0,0,3,-77.75,3.19,-82.00,-73.00
1551848400,a0:e4:cb:fc:b4:ef,5,Z_347_283_4,17368_14171_4,0,0,0,0,0.00,0.00,0.00,0.00,13,0,2,4,-76.54,10.42,-88.00,-57.00
1551848400,a0:e4:cb:fc:b4:ef,5745,Z_347_283_4,17368_14171_4,0,0,0,0,0.00,0.00,0.00,0.00,8,0,2,2,-76.00,11.53,-88.00,-57.00
1551848400,b8:ec:a3:2f:bd:23,2.4,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:23,2412,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:23,5,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:23,5220,Z_347_283_4,17375_14167_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:27,2.4,Z_347_283_4,17366_14162_4,13,0,1,8,-74.27,8.33,-86.00,-61.00,11,0,0,8,-77.69,6.07,-91.00,-66.77
1551848400,b8:ec:a3:2f:bd:27,2437,Z_347_283_4,17366_14162_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:27,5,Z_347_283_4,17366_14162_4,24,0,1,11,-78.16,8.12,-89.00,-58.99,30,4,0,11,-75.46,12.21,-88.00,-49.00
1551848400,b8:ec:a3:2f:bd:27,5200,Z_347_283_4,17366_14162_4,5,0,0,3,-77.00,7.18,-85.00,-65.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:2b,2.4,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:2b,2412,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:2b,5,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:2b,5240,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:2f,2.4,Z_347_283_4,17371_14165_4,5,0,2,1,-71.14,14.97,-86.00,-51.99,2,0,0,1,-80.00,3.00,-83.00,-77.00
1551848400,b8:ec:a3:2f:bd:2f,2412,Z_347_283_4,17371_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,1,-77.00,0.00,-77.00,-77.00
1551848400,b8:ec:a3:2f:bd:2f,5,Z_347_283_4,17371_14165_4,23,0,2,9,-76.61,9.94,-89.00,-51.00,39,1,0,11,-79.87,9.49,-89.99,-33.00
1551848400,b8:ec:a3:2f:bd:2f,5785,Z_347_283_4,17371_14165_4,2,0,0,0,-87.50,0.49,-87.99,-87.00,3,0,0,1,-81.66,5.56,-87.00,-73.99
1551848400,b8:ec:a3:2f:bd:33,2.4,Z_347_283_4,17359_14158_4,6,0,1,2,-76.29,9.58,-82.00,-55.00,8,0,1,2,-76.12,10.38,-87.00,-58.39
1551848400,b8:ec:a3:2f:bd:33,2437,Z_347_283_4,17359_14158_4,3,0,1,1,-71.67,11.81,-81.00,-55.00,3,0,0,0,-84.67,2.62,-87.00,-81.00
1551848400,b8:ec:a3:2f:bd:33,5,Z_347_283_4,17359_14158_4,7,0,2,1,-74.71,10.54,-86.00,-60.00,19,0,1,11,-76.05,6.66,-86.00,-59.00
1551848400,b8:ec:a3:2f:bd:33,5765,Z_347_283_4,17359_14158_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:37,2.4,Z_347_283_4,17380_14171_4,7,2,0,5,-55.65,30.12,-77.17,-8.00,33,0,3,19,-73.20,9.02,-93.00,-53.66
1551848400,b8:ec:a3:2f:bd:37,2437,Z_347_283_4,17380_14171_4,1,1,0,0,-8.00,0.00,-8.00,-8.00,5,0,0,4,-72.99,5.12,-82.00,-66.12
1551848400,b8:ec:a3:2f:bd:37,5,Z_347_283_4,17380_14171_4,20,2,1,5,-72.92,22.94,-88.00,-6.00,107,4,7,32,-78.80,9.90,-88.00,-48.99
1551848400,b8:ec:a3:2f:bd:37,5785,Z_347_283_4,17380_14171_4,3,0,0,2,-76.56,3.18,-80.99,-73.68,6,0,2,1,-73.51,13.20,-87.00,-52.99
1551848400,b8:ec:a3:2f:bd:3b,2.4,Z_347_283_4,17357_14157_4,7,1,0,3,-70.64,25.40,-89.00,-9.03,11,0,1,6,-77.32,7.69,-87.00,-55.46
1551848400,b8:ec:a3:2f:bd:3b,2437,Z_347_283_4,17357_14157_4,0,0,0,0,0.00,0.00,0.00,0.00,2,0,0,1,-80.45,2.56,-83.00,-77.89
1551848400,b8:ec:a3:2f:bd:3b,5,Z_347_283_4,17357_14157_4,10,1,0,1,-77.71,21.34,-89.00,-14.83,41,0,2,17,-79.13,9.03,-88.99,-54.52
1551848400,b8:ec:a3:2f:bd:3b,5745,Z_347_283_4,17357_14157_4,2,0,0,0,-88.50,0.50,-89.00,-88.00,15,0,0,3,-85.38,3.59,-88.99,-79.00
1551848400,b8:ec:a3:2f:bd:eb,2.4,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:eb,2437,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:eb,5,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:eb,5200,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:ef,2.4,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:ef,2412,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:ef,5,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:ef,5785,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:f3,2.4,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:f3,2437,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:f3,5,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:f3,5805,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551848400,b8:ec:a3:2f:bd:fb,2.4,Z_347_283_4,17380_14171_4,7,2,0,5,-55.70,30.03,-77.17,-8.18,33,0,3,19,-73.20,9.02,-93.00,-53.66
